iter	Logloss
0	0.5341940104
1	0.4197112901
2	0.3363736979
3	0.2742659505
4	0.2296558702
5	0.199005778
6	0.1760795898
7	0.1594749349
8	0.1458025174
9	0.1347839355
10	0.1283071289
11	0.1213951009
12	0.1156326769
13	0.1109047852
